Date,Currency,Exchange
2024-01-13,EUR,0.938
2024-01-13,GBP,0.8212
2024-01-14,USD,1.0
2024-01-14,CAD,1.3141
2024-01-14,AUD,1.3343
2024-01-14,EUR,0.938
2024-01-14,GBP,0.8212
2024-01-15,USD,1.0
2024-01-15,CAD,1.3141
2024-01-15,AUD,1.3343
2024-01-15,EUR,0.938
2024-01-15,GBP,0.8212
2024-01-16,USD,1.0
2024-01-16,CAD,1.3146
2024-01-16,AUD,1.3377
2024-01-16,EUR,0.9439
2024-01-16,GBP,0.8288
2024-01-17,USD,1.0
2024-01-17,CAD,1.306
2024-01-17,AUD,1.3255
2024-01-17,EUR,0.936
2024-01-17,GBP,0.8123
2024-01-18,USD,1.0
2024-01-18,CAD,1.3115
2024-01-18,AUD,1.3248
2024-01-18,EUR,0.9377
2024-01-18,GBP,0.8143
2024-01-19,USD,1.0
2024-01-19,CAD,1.3282
2024-01-19,AUD,1.3229
2024-01-19,EUR,0.9374
2024-01-19,GBP,0.8114
2024-01-20,USD,1.0
2024-01-20,CAD,1.3372
2024-01-20,AUD,1.3276
2024-01-20,EUR,0.9406
2024-01-20,GBP,0.8145
2024-01-21,USD,1.0
2024-01-21,CAD,1.3372
2024-01-21,AUD,1.3276
2024-01-21,EUR,0.9406
2024-01-21,GBP,0.8145
2024-01-22,USD,1.0
2024-01-22,CAD,1.3372
2024-01-22,AUD,1.3276
2024-01-22,EUR,0.9406
2024-01-22,GBP,0.8145
2024-01-23,USD,1.0
2024-01-23,CAD,1.3314
2024-01-23,AUD,1.3212
2024-01-23,EUR,0.9333
2024-01-23,GBP,0.804
2024-01-24,USD,1.0
2024-01-24,CAD,1.3274
2024-01-24,AUD,1.321
2024-01-24,EUR,0.9304
2024-01-24,GBP,0.8034
2024-01-25,USD,1.0
2024-01-25,CAD,1.3097
2024-01-25,AUD,1.323
2024-01-25,EUR,0.9308
2024-01-25,GBP,0.7942
2024-01-26,USD,1.0
2024-01-26,CAD,1.3129
2024-01-26,AUD,1.3276
2024-01-26,EUR,0.9346
2024-01-26,GBP,0.7957
2024-01-27,USD,1.0
2024-01-27,CAD,1.3119
2024-01-27,AUD,1.3266
2024-01-27,EUR,0.9362
2024-01-27,GBP,0.7974
2024-01-28,USD,1.0
2024-01-28,CAD,1.3119
2024-01-28,AUD,1.3266
2024-01-28,EUR,0.9362
2024-01-28,GBP,0.7974
2024-01-29,USD,1.0
2024-01-29,CAD,1.3119
2024-01-29,AUD,1.3266
2024-01-29,EUR,0.9362
2024-01-29,GBP,0.7974
2024-01-30,USD,1.0
2024-01-30,CAD,1.3154
2024-01-30,AUD,1.3273
2024-01-30,EUR,0.9407
2024-01-30,GBP,0.799
2024-01-31,USD,1.0
2024-01-31,CAD,1.3069
2024-01-31,AUD,1.3201
2024-01-31,EUR,0.9298
2024-01-31,GBP,0.8006
2024-02-01,USD,1.0
2024-02-01,CAD,1.3065
2024-02-01,AUD,1.3184
2024-02-01,EUR,0.9268
2024-02-01,GBP,0.7916
2024-02-02,USD,1.0
2024-02-02,CAD,1.3
2024-02-02,AUD,1.3009
2024-02-02,EUR,0.9252
2024-02-02,GBP,0.7963
2024-02-03,USD,1.0
2024-02-03,CAD,1.3056
2024-02-03,AUD,1.3087
2024-02-03,EUR,0.931
2024-02-03,GBP,0.8008
2024-02-04,USD,1.0
2024-02-04,CAD,1.3056
2024-02-04,AUD,1.3087
2024-02-04,EUR,0.931
2024-02-04,GBP,0.8008
2024-02-05,USD,1.0
2024-02-05,CAD,1.3056
2024-02-05,AUD,1.3087
2024-02-05,EUR,0.931
2024-02-05,GBP,0.8008
2024-02-06,USD,1.0
2024-02-06,CAD,1.3057
2024-02-06,AUD,1.3075
2024-02-06,EUR,0.9335
2024-02-06,GBP,0.8024
2024-02-07,USD,1.0
2024-02-07,CAD,1.3182
2024-02-07,AUD,1.3128
2024-02-07,EUR,0.9368
2024-02-07,GBP,0.8087
2024-02-08,USD,1.0
2024-02-08,CAD,1.3146
2024-02-08,AUD,1.309
2024-02-08,EUR,0.9376
2024-02-08,GBP,0.8
2024-02-09,USD,1.0
2024-02-09,CAD,1.3109
2024-02-09,AUD,1.3061
2024-02-09,EUR,0.9353
2024-02-09,GBP,0.7958
2024-02-10,USD,1.0
2024-02-10,CAD,1.3139
2024-02-10,AUD,1.3082
2024-02-10,EUR,0.9408
2024-02-10,GBP,0.8024
2024-02-11,USD,1.0
2024-02-11,CAD,1.3139
2024-02-11,AUD,1.3082
2024-02-11,EUR,0.9408
2024-02-11,GBP,0.8024
2024-02-12,USD,1.0
2024-02-12,CAD,1.3139
2024-02-12,AUD,1.3082
2024-02-12,EUR,0.9408
2024-02-12,GBP,0.8024
2024-02-13,USD,1.0
2024-02-13,CAD,1.3093
2024-02-13,AUD,1.3046
2024-02-13,EUR,0.9408
2024-02-13,GBP,0.7987
2024-02-14,USD,1.0
2024-02-14,CAD,1.303
2024-02-14,AUD,1.3003
2024-02-14,EUR,0.9414
2024-02-14,GBP,0.8011
2024-02-15,USD,1.0
2024-02-15,CAD,1.3083
2024-02-15,AUD,1.3037
2024-02-15,EUR,0.9474
2024-02-15,GBP,0.8053
2024-02-16,USD,1.0
2024-02-16,CAD,1.3016
2024-02-16,AUD,1.2963
2024-02-16,EUR,0.9388
2024-02-16,GBP,0.799
2024-02-17,USD,1.0
2024-02-17,CAD,1.3079
2024-02-17,AUD,1.3044
2024-02-17,EUR,0.939
2024-02-17,GBP,0.8049
2024-02-18,USD,1.0
2024-02-18,CAD,1.3079
2024-02-18,AUD,1.3044
2024-02-18,EUR,0.939
2024-02-18,GBP,0.8049
2024-02-19,USD,1.0
2024-02-19,CAD,1.3079
2024-02-19,AUD,1.3044
2024-02-19,EUR,0.939
2024-02-19,GBP,0.8049
2024-02-20,USD,1.0
2024-02-20,CAD,1.311
2024-02-20,AUD,1.3032
2024-02-20,EUR,0.942
2024-02-20,GBP,0.802
2024-02-21,USD,1.0
2024-02-21,CAD,1.3135
2024-02-21,AUD,1.3061
2024-02-21,EUR,0.949
2024-02-21,GBP,0.8054
2024-02-22,USD,1.0
2024-02-22,CAD,1.3168
2024-02-22,AUD,1.3021
2024-02-22,EUR,0.9512
2024-02-22,GBP,0.8033
2024-02-23,USD,1.0
2024-02-23,CAD,1.3116
2024-02-23,AUD,1.2949
2024-02-23,EUR,0.9458
2024-02-23,GBP,0.8004
2024-02-24,USD,1.0
2024-02-24,CAD,1.3109
2024-02-24,AUD,1.3023
2024-02-24,EUR,0.9426
2024-02-24,GBP,0.7965
2024-02-25,USD,1.0
2024-02-25,CAD,1.3109
2024-02-25,AUD,1.3023
2024-02-25,EUR,0.9426
2024-02-25,GBP,0.7965
2024-02-26,USD,1.0
2024-02-26,CAD,1.3109
2024-02-26,AUD,1.3023
2024-02-26,EUR,0.9426
2024-02-26,GBP,0.7965
2024-02-27,USD,1.0
2024-02-27,CAD,1.3119
2024-02-27,AUD,1.3031
2024-02-27,EUR,0.9446
2024-02-27,GBP,0.8055
2024-02-28,USD,1.0
2024-02-28,CAD,1.3196
2024-02-28,AUD,1.3029
2024-02-28,EUR,0.9437
2024-02-28,GBP,0.805
2024-03-01,USD,1.0
2024-03-01,CAD,1.3333
2024-03-01,AUD,1.3056
2024-03-01,EUR,0.9494
2024-03-01,GBP,0.8122
2024-03-02,USD,1.0
2024-03-02,CAD,1.3381
2024-03-02,AUD,1.3163
2024-03-02,EUR,0.9511
2024-03-02,GBP,0.8138
2024-03-03,USD,1.0
2024-03-03,CAD,1.3404
2024-03-03,AUD,1.321
2024-03-03,EUR,0.9465
2024-03-03,GBP,0.8174
2024-03-04,USD,1.0
2024-03-04,CAD,1.3404
2024-03-04,AUD,1.321
2024-03-04,EUR,0.9465
2024-03-04,GBP,0.8174
2024-03-05,USD,1.0
2024-03-05,CAD,1.3404
2024-03-05,AUD,1.321
2024-03-05,EUR,0.9465
2024-03-05,GBP,0.8174
2024-03-06,USD,1.0
2024-03-06,CAD,1.339
2024-03-06,AUD,1.3158
2024-03-06,EUR,0.9441
2024-03-06,GBP,0.8148
2024-03-07,USD,1.0
2024-03-07,CAD,1.3418
2024-03-07,AUD,1.3162
2024-03-07,EUR,0.9455
2024-03-07,GBP,0.8199
2024-03-08,USD,1.0
2024-03-08,CAD,1.3445
2024-03-08,AUD,1.3232
2024-03-08,EUR,0.9473
2024-03-08,GBP,0.8218
2024-03-09,USD,1.0
2024-03-09,CAD,1.3527
2024-03-09,AUD,1.3311
2024-03-09,EUR,0.9478
2024-03-09,GBP,0.8213
2024-03-10,USD,1.0
2024-03-10,CAD,1.3504
2024-03-10,AUD,1.329
2024-03-10,EUR,0.9429
2024-03-10,GBP,0.8226
2024-03-11,USD,1.0
2024-03-11,CAD,1.3504
2024-03-11,AUD,1.329
2024-03-11,EUR,0.9429
2024-03-11,GBP,0.8226
2024-03-12,USD,1.0
2024-03-12,CAD,1.3504
2024-03-12,AUD,1.329
2024-03-12,EUR,0.9429
2024-03-12,GBP,0.8226
2024-03-13,USD,1.0
2024-03-13,CAD,1.3458
2024-03-13,AUD,1.3203
2024-03-13,EUR,0.9378
2024-03-13,GBP,0.8183
2024-03-14,USD,1.0
2024-03-14,CAD,1.3487
2024-03-14,AUD,1.3238
2024-03-14,EUR,0.9406
2024-03-14,GBP,0.8237
2024-03-15,USD,1.0
2024-03-15,CAD,1.3454
2024-03-15,AUD,1.3173
2024-03-15,EUR,0.9414
2024-03-15,GBP,0.8197
2024-03-16,USD,1.0
2024-03-16,CAD,1.3311
2024-03-16,AUD,1.3001
2024-03-16,EUR,0.9323
2024-03-16,GBP,0.8093
2024-03-17,USD,1.0
2024-03-17,CAD,1.3315
2024-03-17,AUD,1.2983
2024-03-17,EUR,0.9314
2024-03-17,GBP,0.8091
2024-03-18,USD,1.0
2024-03-18,CAD,1.3315
2024-03-18,AUD,1.2983
2024-03-18,EUR,0.9314
2024-03-18,GBP,0.8091
2024-03-19,USD,1.0
2024-03-19,CAD,1.3315
2024-03-19,AUD,1.2983
2024-03-19,EUR,0.9314
2024-03-19,GBP,0.8091
2024-03-20,USD,1.0
2024-03-20,CAD,1.3355
2024-03-20,AUD,1.2948
2024-03-20,EUR,0.9301
2024-03-20,GBP,0.8072
2024-03-21,USD,1.0
2024-03-21,CAD,1.3284
2024-03-21,AUD,1.2932
2024-03-21,EUR,0.9258
2024-03-21,GBP,0.8031
2024-03-22,USD,1.0
2024-03-22,CAD,1.3378
2024-03-22,AUD,1.3034
2024-03-22,EUR,0.9253
2024-03-22,GBP,0.8031
2024-03-23,USD,1.0
2024-03-23,CAD,1.3339
2024-03-23,AUD,1.3102
2024-03-23,EUR,0.9271
2024-03-23,GBP,0.7999
2024-03-24,USD,1.0
2024-03-24,CAD,1.3372
2024-03-24,AUD,1.3125
2024-03-24,EUR,0.9255
2024-03-24,GBP,0.8015
2024-03-25,USD,1.0
2024-03-25,CAD,1.3372
2024-03-25,AUD,1.3125
2024-03-25,EUR,0.9255
2024-03-25,GBP,0.8015
2024-03-26,USD,1.0
2024-03-26,CAD,1.3372
2024-03-26,AUD,1.3125
2024-03-26,EUR,0.9255
2024-03-26,GBP,0.8015
2024-03-27,USD,1.0
2024-03-27,CAD,1.3349
2024-03-27,AUD,1.3097
2024-03-27,EUR,0.9184
2024-03-27,GBP,0.7935
2024-03-28,USD,1.0
2024-03-28,CAD,1.3395
2024-03-28,AUD,1.3151
2024-03-28,EUR,0.9209
2024-03-28,GBP,0.7962
2024-03-29,USD,1.0
2024-03-29,CAD,1.3379
2024-03-29,AUD,1.3082
2024-03-29,EUR,0.9304
2024-03-29,GBP,0.8037
2024-03-30,USD,1.0
2024-03-30,CAD,1.3337
2024-03-30,AUD,1.3028
2024-03-30,EUR,0.9314
2024-03-30,GBP,0.8026
2024-03-31,USD,1.0
2024-03-31,CAD,1.3343
2024-03-31,AUD,1.3078
2024-03-31,EUR,0.9354
2024-03-31,GBP,0.8002
2024-04-01,USD,1.0
2024-04-01,CAD,1.3343
2024-04-01,AUD,1.3078
2024-04-01,EUR,0.9354
2024-04-01,GBP,0.8002
2024-04-02,USD,1.0
2024-04-02,CAD,1.3343
2024-04-02,AUD,1.3078
2024-04-02,EUR,0.9354
2024-04-02,GBP,0.8002
2024-04-03,USD,1.0
2024-04-03,CAD,1.3347
2024-04-03,AUD,1.3143
2024-04-03,EUR,0.938
2024-04-03,GBP,0.7997
2024-04-04,USD,1.0
2024-04-04,CAD,1.3445
2024-04-04,AUD,1.3247
2024-04-04,EUR,0.9389
2024-04-04,GBP,0.8039
2024-04-05,USD,1.0
2024-04-05,CAD,1.3384
2024-04-05,AUD,1.3191
2024-04-05,EUR,0.9365
2024-04-05,GBP,0.8008
2024-04-06,USD,1.0
2024-04-06,CAD,1.3428
2024-04-06,AUD,1.3222
2024-04-06,EUR,0.9376
2024-04-06,GBP,0.8025
2024-04-07,USD,1.0
2024-04-07,CAD,1.3411
2024-04-07,AUD,1.3286
2024-04-07,EUR,0.9407
2024-04-07,GBP,0.805
2024-04-08,USD,1.0
2024-04-08,CAD,1.3411
2024-04-08,AUD,1.3286
2024-04-08,EUR,0.9407
2024-04-08,GBP,0.805
2024-04-09,USD,1.0
2024-04-09,CAD,1.3411
2024-04-09,AUD,1.3286
2024-04-09,EUR,0.9407
2024-04-09,GBP,0.805
2024-04-10,USD,1.0
2024-04-10,CAD,1.3382
2024-04-10,AUD,1.3348
2024-04-10,EUR,0.9454
2024-04-10,GBP,0.8067
2024-04-11,USD,1.0
2024-04-11,CAD,1.3319
2024-04-11,AUD,1.3317
2024-04-11,EUR,0.942
2024-04-11,GBP,0.8038
2024-04-12,USD,1.0
2024-04-12,CAD,1.3309
2024-04-12,AUD,1.3355
2024-04-12,EUR,0.943
2024-04-12,GBP,0.8
2024-04-13,USD,1.0
2024-04-13,CAD,1.3235
2024-04-13,AUD,1.3196
2024-04-13,EUR,0.9407
2024-04-13,GBP,0.7974
2024-04-14,USD,1.0
2024-04-14,CAD,1.3235
2024-04-14,AUD,1.3196
2024-04-14,EUR,0.9407
2024-04-14,GBP,0.7974
2024-04-15,USD,1.0
2024-04-15,CAD,1.3235
2024-04-15,AUD,1.3196
2024-04-15,EUR,0.9407
2024-04-15,GBP,0.7974
2024-04-16,USD,1.0
2024-04-16,CAD,1.3235
2024-04-16,AUD,1.3196
2024-04-16,EUR,0.9407
2024-04-16,GBP,0.7974
2024-04-17,USD,1.0
2024-04-17,CAD,1.3235
2024-04-17,AUD,1.3196
2024-04-17,EUR,0.9407
2024-04-17,GBP,0.7974
2024-04-18,USD,1.0
2024-04-18,CAD,1.3362
2024-04-18,AUD,1.3251
2024-04-18,EUR,0.9362
2024-04-18,GBP,0.7899
2024-04-19,USD,1.0
2024-04-19,CAD,1.3441
2024-04-19,AUD,1.3291
2024-04-19,EUR,0.9324
2024-04-19,GBP,0.7779
2024-04-20,USD,1.0
2024-04-20,CAD,1.3489
2024-04-20,AUD,1.3288
2024-04-20,EUR,0.9307
2024-04-20,GBP,0.781
2024-04-21,USD,1.0
2024-04-21,CAD,1.3473
2024-04-21,AUD,1.3291
2024-04-21,EUR,0.9348
2024-04-21,GBP,0.7826
2024-04-22,USD,1.0
2024-04-22,CAD,1.3473
2024-04-22,AUD,1.3291
2024-04-22,EUR,0.9348
2024-04-22,GBP,0.7826
2024-04-23,USD,1.0
2024-04-23,CAD,1.3473
2024-04-23,AUD,1.3291
2024-04-23,EUR,0.9348
2024-04-23,GBP,0.7826
2024-04-24,USD,1.0
2024-04-24,CAD,1.3431
2024-04-24,AUD,1.321
2024-04-24,EUR,0.9218
2024-04-24,GBP,0.782
2024-04-25,USD,1.0
2024-04-25,CAD,1.358
2024-04-25,AUD,1.3272
2024-04-25,EUR,0.9182
2024-04-25,GBP,0.7798
2024-04-26,USD,1.0
2024-04-26,CAD,1.3579
2024-04-26,AUD,1.3365
2024-04-26,EUR,0.918
2024-04-26,GBP,0.7794
2024-04-27,USD,1.0
2024-04-27,CAD,1.3586
2024-04-27,AUD,1.3396
2024-04-27,EUR,0.919
2024-04-27,GBP,0.7758
2024-04-28,USD,1.0
2024-04-28,CAD,1.3645
2024-04-28,AUD,1.3384
2024-04-28,EUR,0.9149
2024-04-28,GBP,0.7729
2024-04-29,USD,1.0
2024-04-29,CAD,1.3645
2024-04-29,AUD,1.3384
2024-04-29,EUR,0.9149
2024-04-29,GBP,0.7729
2024-04-30,USD,1.0
2024-04-30,CAD,1.3645
2024-04-30,AUD,1.3384
2024-04-30,EUR,0.9149
2024-04-30,GBP,0.7729
2024-05-01,USD,1.0
2024-05-01,CAD,1.3645
2024-05-01,AUD,1.3384
2024-05-01,EUR,0.9149
2024-05-01,GBP,0.7729
2024-05-02,USD,1.0
2024-05-02,CAD,1.3677
2024-05-02,AUD,1.3301
2024-05-02,EUR,0.9162
2024-05-02,GBP,0.7743
2024-05-03,USD,1.0
2024-05-03,CAD,1.3728
2024-05-03,AUD,1.3385
2024-05-03,EUR,0.9158
2024-05-03,GBP,0.7733
2024-05-04,USD,1.0
2024-05-04,CAD,1.3737
2024-05-04,AUD,1.352
2024-05-04,EUR,0.9152
2024-05-04,GBP,0.7757
2024-05-05,USD,1.0
2024-05-05,CAD,1.3771
2024-05-05,AUD,1.3532
2024-05-05,EUR,0.9123
2024-05-05,GBP,0.7728
2024-05-06,USD,1.0
2024-05-06,CAD,1.3771
2024-05-06,AUD,1.3532
2024-05-06,EUR,0.9123
2024-05-06,GBP,0.7728
2024-05-07,USD,1.0
2024-05-07,CAD,1.3771
2024-05-07,AUD,1.3532
2024-05-07,EUR,0.9123
2024-05-07,GBP,0.7728
2024-05-08,USD,1.0
2024-05-08,CAD,1.3701
2024-05-08,AUD,1.3523
2024-05-08,EUR,0.9142
2024-05-08,GBP,0.7722
2024-05-09,USD,1.0
2024-05-09,CAD,1.3704
2024-05-09,AUD,1.3601
2024-05-09,EUR,0.9184
2024-05-09,GBP,0.7742
2024-05-10,USD,1.0
2024-05-10,CAD,1.3697
2024-05-10,AUD,1.3545
2024-05-10,EUR,0.9189
2024-05-10,GBP,0.7718
2024-05-11,USD,1.0
2024-05-11,CAD,1.3726
2024-05-11,AUD,1.357
2024-05-11,EUR,0.9208
2024-05-11,GBP,0.7779
2024-05-12,USD,1.0
2024-05-12,CAD,1.3738
2024-05-12,AUD,1.3545
2024-05-12,EUR,0.9195
2024-05-12,GBP,0.7777
2024-05-13,USD,1.0
2024-05-13,CAD,1.3738
2024-05-13,AUD,1.3545
2024-05-13,EUR,0.9195
2024-05-13,GBP,0.7777
2024-05-14,USD,1.0
2024-05-14,CAD,1.3738
2024-05-14,AUD,1.3545
2024-05-14,EUR,0.9195
2024-05-14,GBP,0.7777
2024-05-15,USD,1.0
2024-05-15,CAD,1.3608
2024-05-15,AUD,1.3435
2024-05-15,EUR,0.9114
2024-05-15,GBP,0.774
2024-05-16,USD,1.0
2024-05-16,CAD,1.3616
2024-05-16,AUD,1.3491
2024-05-16,EUR,0.9042
2024-05-16,GBP,0.7765
2024-05-17,USD,1.0
2024-05-17,CAD,1.3615
2024-05-17,AUD,1.3505
2024-05-17,EUR,0.8995
2024-05-17,GBP,0.7713
2024-05-18,USD,1.0
2024-05-18,CAD,1.3643
2024-05-18,AUD,1.344
2024-05-18,EUR,0.8986
2024-05-18,GBP,0.767
2024-05-19,USD,1.0
2024-05-19,CAD,1.3569
2024-05-19,AUD,1.3446
2024-05-19,EUR,0.8945
2024-05-19,GBP,0.7685
2024-05-20,USD,1.0
2024-05-20,CAD,1.3569
2024-05-20,AUD,1.3446
2024-05-20,EUR,0.8945
2024-05-20,GBP,0.7685
2024-05-21,USD,1.0
2024-05-21,CAD,1.3569
2024-05-21,AUD,1.3446
2024-05-21,EUR,0.8945
2024-05-21,GBP,0.7685
2024-05-22,USD,1.0
2024-05-22,CAD,1.3496
2024-05-22,AUD,1.3385
2024-05-22,EUR,0.8894
2024-05-22,GBP,0.7681
2024-05-23,USD,1.0
2024-05-23,CAD,1.3468
2024-05-23,AUD,1.3321
2024-05-23,EUR,0.8917
2024-05-23,GBP,0.771
2024-05-24,USD,1.0
2024-05-24,CAD,1.3499
2024-05-24,AUD,1.3374
2024-05-24,EUR,0.8934
2024-05-24,GBP,0.7714
2024-05-25,USD,1.0
2024-05-25,CAD,1.3432
2024-05-25,AUD,1.3396
2024-05-25,EUR,0.8917
2024-05-25,GBP,0.7716
2024-05-26,USD,1.0
2024-05-26,CAD,1.3466
2024-05-26,AUD,1.3432
2024-05-26,EUR,0.8932
2024-05-26,GBP,0.7788
2024-05-27,USD,1.0
2024-05-27,CAD,1.3466
2024-05-27,AUD,1.3432
2024-05-27,EUR,0.8932
2024-05-27,GBP,0.7788
2024-05-28,USD,1.0
2024-05-28,CAD,1.3466
2024-05-28,AUD,1.3432
2024-05-28,EUR,0.8932
2024-05-28,GBP,0.7788
2024-05-29,USD,1.0
2024-05-29,CAD,1.3455
2024-05-29,AUD,1.3447
2024-05-29,EUR,0.8938
2024-05-29,GBP,0.7785
2024-05-30,USD,1.0
2024-05-30,CAD,1.3468
2024-05-30,AUD,1.3418
2024-05-30,EUR,0.895
2024-05-30,GBP,0.7768
2024-05-31,USD,1.0
2024-05-31,CAD,1.3464
2024-05-31,AUD,1.3416
2024-05-31,EUR,0.8912
2024-05-31,GBP,0.7786
2024-06-01,USD,1.0
2024-06-01,CAD,1.3508
2024-06-01,AUD,1.3532
2024-06-01,EUR,0.8913
2024-06-01,GBP,0.7775
2024-06-02,USD,1.0
2024-06-02,CAD,1.3523
2024-06-02,AUD,1.3527
2024-06-02,EUR,0.8915
2024-06-02,GBP,0.778
2024-06-03,USD,1.0
2024-06-03,CAD,1.3523
2024-06-03,AUD,1.3527
2024-06-03,EUR,0.8915
2024-06-03,GBP,0.778
2024-06-04,USD,1.0
2024-06-04,CAD,1.3523
2024-06-04,AUD,1.3527
2024-06-04,EUR,0.8915
2024-06-04,GBP,0.778
2024-06-05,USD,1.0
2024-06-05,CAD,1.3489
2024-06-05,AUD,1.337
2024-06-05,EUR,0.889
2024-06-05,GBP,0.7746
2024-06-06,USD,1.0
2024-06-06,CAD,1.3475
2024-06-06,AUD,1.3359
2024-06-06,EUR,0.8883
2024-06-06,GBP,0.7748
2024-06-07,USD,1.0
2024-06-07,CAD,1.3448
2024-06-07,AUD,1.3234
2024-06-07,EUR,0.8915
2024-06-07,GBP,0.7748
2024-06-08,USD,1.0
2024-06-08,CAD,1.3514
2024-06-08,AUD,1.3264
2024-06-08,EUR,0.8906
2024-06-08,GBP,0.7726
2024-06-09,USD,1.0
2024-06-09,CAD,1.3509
2024-06-09,AUD,1.3276
2024-06-09,EUR,0.8948
2024-06-09,GBP,0.7842
2024-06-10,USD,1.0
2024-06-10,CAD,1.3509
2024-06-10,AUD,1.3276
2024-06-10,EUR,0.8948
2024-06-10,GBP,0.7842
2024-06-11,USD,1.0
2024-06-11,CAD,1.3509
2024-06-11,AUD,1.3276
2024-06-11,EUR,0.8948
2024-06-11,GBP,0.7842
2024-06-12,USD,1.0
2024-06-12,CAD,1.3437
2024-06-12,AUD,1.3256
2024-06-12,EUR,0.8912
2024-06-12,GBP,0.7891
2024-06-13,USD,1.0
2024-06-13,CAD,1.3276
2024-06-13,AUD,1.3266
2024-06-13,EUR,0.8915
2024-06-13,GBP,0.7852
2024-06-14,USD,1.0
2024-06-14,CAD,1.3207
2024-06-14,AUD,1.3191
2024-06-14,EUR,0.8926
2024-06-14,GBP,0.7851
2024-06-15,USD,1.0
2024-06-15,CAD,1.3278
2024-06-15,AUD,1.3185
2024-06-15,EUR,0.8956
2024-06-15,GBP,0.7849
2024-06-16,USD,1.0
2024-06-16,CAD,1.3223
2024-06-16,AUD,1.3149
2024-06-16,EUR,0.8955
2024-06-16,GBP,0.7831
2024-06-17,USD,1.0
2024-06-17,CAD,1.3223
2024-06-17,AUD,1.3149
2024-06-17,EUR,0.8955
2024-06-17,GBP,0.7831
2024-06-18,USD,1.0
2024-06-18,CAD,1.3223
2024-06-18,AUD,1.3149
2024-06-18,EUR,0.8955
2024-06-18,GBP,0.7831
2024-06-19,USD,1.0
2024-06-19,CAD,1.324
2024-06-19,AUD,1.3131
2024-06-19,EUR,0.8929
2024-06-19,GBP,0.7815
2024-06-20,USD,1.0
2024-06-20,CAD,1.3277
2024-06-20,AUD,1.3153
2024-06-20,EUR,0.8964
2024-06-20,GBP,0.7901
2024-06-21,USD,1.0
2024-06-21,CAD,1.328
2024-06-21,AUD,1.3221
2024-06-21,EUR,0.8971
2024-06-21,GBP,0.7877
2024-06-22,USD,1.0
2024-06-22,CAD,1.3298
2024-06-22,AUD,1.3262
2024-06-22,EUR,0.8953
2024-06-22,GBP,0.7894
2024-06-23,USD,1.0
2024-06-23,CAD,1.3231
2024-06-23,AUD,1.3214
2024-06-23,EUR,0.895
2024-06-23,GBP,0.7859
2024-06-24,USD,1.0
2024-06-24,CAD,1.3231
2024-06-24,AUD,1.3214
2024-06-24,EUR,0.895
2024-06-24,GBP,0.7859
2024-06-25,USD,1.0
2024-06-25,CAD,1.3231
2024-06-25,AUD,1.3214
2024-06-25,EUR,0.895
2024-06-25,GBP,0.7859
2024-06-26,USD,1.0
2024-06-26,CAD,1.324
2024-06-26,AUD,1.3204
2024-06-26,EUR,0.8939
2024-06-26,GBP,0.7851
2024-06-27,USD,1.0
2024-06-27,CAD,1.3207
2024-06-27,AUD,1.314
2024-06-27,EUR,0.8867
2024-06-27,GBP,0.7836
2024-06-28,USD,1.0
2024-06-28,CAD,1.3088
2024-06-28,AUD,1.3175
2024-06-28,EUR,0.8791
2024-06-28,GBP,0.7782
2024-06-29,USD,1.0
2024-06-29,CAD,1.3026
2024-06-29,AUD,1.3027
2024-06-29,EUR,0.8762
2024-06-29,GBP,0.771
2024-06-30,USD,1.0
2024-06-30,CAD,1.2956
2024-06-30,AUD,1.3013
2024-06-30,EUR,0.8763
2024-06-30,GBP,0.7705
2024-07-01,USD,1.0
2024-07-01,CAD,1.2956
2024-07-01,AUD,1.3013
2024-07-01,EUR,0.8763
2024-07-01,GBP,0.7705
2024-07-02,USD,1.0
2024-07-02,CAD,1.2956
2024-07-02,AUD,1.3013
2024-07-02,EUR,0.8763
2024-07-02,GBP,0.7705
2024-07-03,USD,1.0
2024-07-03,CAD,1.2978
2024-07-03,AUD,1.306
2024-07-03,EUR,0.8796
2024-07-03,GBP,0.7714
2024-07-04,USD,1.0
2024-07-04,CAD,1.2975
2024-07-04,AUD,1.3144
2024-07-04,EUR,0.8808
2024-07-04,GBP,0.7734
2024-07-05,USD,1.0
2024-07-05,CAD,1.296
2024-07-05,AUD,1.3166
2024-07-05,EUR,0.8827
2024-07-05,GBP,0.7744
2024-07-06,USD,1.0
2024-07-06,CAD,1.2936
2024-07-06,AUD,1.3182
2024-07-06,EUR,0.8783
2024-07-06,GBP,0.7731
2024-07-07,USD,1.0
2024-07-07,CAD,1.2974
2024-07-07,AUD,1.3149
2024-07-07,EUR,0.8763
2024-07-07,GBP,0.7754
2024-07-08,USD,1.0
2024-07-08,CAD,1.2974
2024-07-08,AUD,1.3149
2024-07-08,EUR,0.8763
2024-07-08,GBP,0.7754
2024-07-09,USD,1.0
2024-07-09,CAD,1.2974
2024-07-09,AUD,1.3149
2024-07-09,EUR,0.8763
2024-07-09,GBP,0.7754
2024-07-10,USD,1.0
2024-07-10,CAD,1.2912
2024-07-10,AUD,1.3172
2024-07-10,EUR,0.8782
2024-07-10,GBP,0.7767
2024-07-11,USD,1.0
2024-07-11,CAD,1.2905
2024-07-11,AUD,1.3142
2024-07-11,EUR,0.8768
2024-07-11,GBP,0.7744
2024-07-12,USD,1.0
2024-07-12,CAD,1.2934
2024-07-12,AUD,1.3072
