Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Payment Method
678005,1,2023-11-08,2023-11-14,315108,9,46,1,CAD,Credit Card
678005,2,2023-11-08,2023-11-16,315108,9,2089,5,CAD,Credit Card
678006,1,2023-11-08,2023-11-10,1414050,57,1963,1,USD,Credit Card
678006,2,2023-11-08,2023-11-14,1414050,57,592,7,USD,Cash
678006,3,2023-11-08,2023-11-09,1414050,57,1505,3,USD,Digital Wallet
678007,1,2023-11-08,2023-11-12,1358803,0,1647,4,USD,Credit Card
678007,2,2023-11-08,2023-11-14,1358803,0,977,6,USD,Credit Card
678007,3,2023-11-08,2023-11-10,1358803,0,632,4,USD,Credit Card
678008,1,2023-11-08,2023-11-11,1018850,42,92,1,GBP,Credit Card
678008,2,2023-11-08,2023-11-09,1018850,42,63,6,GBP,Credit Card
678008,3,2023-11-08,2023-11-11,1018850,42,1213,4,GBP,Credit Card
679000,1,2023-11-09,2023-11-16,385309,10,2509,1,CAD,Credit Card
679000,2,2023-11-09,2023-11-15,385309,10,1347,8,CAD,Credit Card
679001,1,2023-11-09,2023-11-10,1722764,57,45,9,USD,Cash
679002,1,2023-11-09,2023-11-13,1241542,51,1056,4,USD,Credit Card
679002,2,2023-11-09,2023-11-15,1241542,51,2085,3,USD,Credit Card
679003,1,2023-11-09,2023-11-13,1024830,36,484,1,GBP,Credit Card
679004,1,2023-11-09,2023-11-17,1425437,65,1981,7,USD,Digital Wallet
679004,2,2023-11-09,2023-11-14,1425437,65,1587,1,USD,Credit Card
679005,1,2023-11-09,2023-11-12,878682,31,99,3,EUR,Credit Card
679005,2,2023-11-09,2023-11-10,878682,31,1619,7,EUR,Cash
679006,1,2023-11-09,2023-11-13,1961299,65,1651,3,USD,Credit Card
679007,1,2023-11-09,2023-11-11,1241748,63,951,2,USD,Credit Card
679007,2,2023-11-09,2023-11-13,1241748,63,1582,1,USD,Credit Card
679007,3,2023-11-09,2023-11-11,1241748,63,55,2,USD,Cash
679007,4,2023-11-09,2023-11-15,1241748,63,2082,2,USD,Digital Wallet
679008,1,2023-11-09,2023-11-10,1282801,47,140,7,USD,Cash
679009,1,2023-11-09,2023-11-13,199120,4,1486,4,AUD,Digital Wallet
679009,2,2023-11-09,2023-11-16,199120,4,1286,1,AUD,Credit Card
679009,3,2023-11-09,2023-11-13,199120,4,73,3,AUD,Digital Wallet
679010,1,2023-11-09,2023-11-17,824810,33,1571,1,EUR,Credit Card
679010,2,2023-11-09,2023-11-16,824810,33,1308,2,EUR,Digital Wallet
679010,3,2023-11-09,2023-11-10,824810,33,420,1,EUR,Credit Card
679011,1,2023-11-09,2023-11-17,85597,0,1626,2,AUD,Cash
679011,2,2023-11-09,2023-11-13,85597,0,56,7,AUD,Credit Card
679011,3,2023-11-09,2023-11-11,85597,0,1497,4,AUD,Credit Card
680000,1,2023-11-10,2023-11-14,1264875,45,1682,5,USD,Credit Card
680000,2,2023-11-10,2023-11-13,1264875,45,769,2,USD,Credit Card
680001,1,2023-11-10,2023-11-16,242542,10,1395,2,CAD,Credit Card
680002,1,2023-11-10,2023-11-15,1189301,40,2516,3,GBP,Digital Wallet
680003,1,2023-11-10,2023-11-12,1276329,0,56,3,USD,Credit Card
680003,2,2023-11-10,2023-11-13,1276329,0,162,3,USD,Digital Wallet
680005,1,2023-11-10,2023-11-17,2015104,44,2397,7,USD,Digital Wallet
680005,2,2023-11-10,2023-11-16,2015104,44,40,2,USD,Credit Card
680006,1,2023-11-10,2023-11-11,861784,34,1658,4,EUR,Credit Card
680006,2,2023-11-10,2023-11-12,861784,34,1699,7,EUR,Credit Card
680007,1,2023-11-10,2023-11-15,2002288,0,1588,2,USD,Credit Card
680009,1,2023-11-10,2023-11-16,1841513,45,976,5,USD,Credit Card
680010,1,2023-11-10,2023-11-17,1837602,64,1073,2,USD,Credit Card
681000,1,2023-11-11,2023-11-19,1003056,41,358,7,GBP,Credit Card
681001,1,2023-11-11,2023-11-19,1102760,0,128,2,GBP,Credit Card
681001,2,2023-11-11,2023-11-16,1102760,0,102,7,GBP,Credit Card
681001,3,2023-11-11,2023-11-12,1102760,0,1736,3,GBP,Credit Card
681001,4,2023-11-11,2023-11-12,1102760,0,1823,1,GBP,Digital Wallet
681003,1,2023-11-11,2023-11-18,1462312,61,54,1,USD,Credit Card
681003,2,2023-11-11,2023-11-13,1462312,61,1519,2,USD,Credit Card
681003,3,2023-11-11,2023-11-18,1462312,61,65,8,USD,Credit Card
681003,4,2023-11-11,2023-11-15,1462312,61,128,2,USD,Cash
681003,5,2023-11-11,2023-11-12,1462312,61,1411,2,USD,Credit Card
681003,6,2023-11-11,2023-11-17,1462312,61,1688,1,USD,Credit Card
681003,7,2023-11-11,2023-11-15,1462312,61,1746,3,USD,Credit Card
681004,1,2023-11-11,2023-11-19,1361042,0,502,2,USD,Digital Wallet
681004,2,2023-11-11,2023-11-19,1361042,0,1689,1,USD,Digital Wallet
681004,3,2023-11-11,2023-11-14,1361042,0,1880,1,USD,Credit Card
681004,4,2023-11-11,2023-11-16,1361042,0,1983,5,USD,Cash
681006,1,2023-11-11,2023-11-15,1233786,47,78,2,USD,Credit Card
681006,2,2023-11-11,2023-11-16,1233786,47,47,5,USD,Credit Card
681007,1,2023-11-11,2023-11-18,1956301,61,1645,1,USD,Credit Card
681007,2,2023-11-11,2023-11-15,1956301,61,1032,9,USD,Credit Card
681007,3,2023-11-11,2023-11-18,1956301,61,152,1,USD,Cash
681008,1,2023-11-11,2023-11-14,1628073,53,1575,2,USD,Digital Wallet
681008,2,2023-11-11,2023-11-12,1628073,53,398,2,USD,Credit Card
681008,3,2023-11-11,2023-11-19,1628073,53,72,3,USD,Credit Card
682000,1,2023-11-12,2023-11-15,338444,8,2017,3,CAD,Credit Card
682000,2,2023-11-12,2023-11-20,338444,8,1481,1,CAD,Credit Card
682000,3,2023-11-12,2023-11-13,338444,8,2503,5,CAD,Digital Wallet
682000,4,2023-11-12,2023-11-19,338444,8,121,1,CAD,Digital Wallet
682001,1,2023-11-12,2023-11-13,1454248,56,1292,1,USD,Credit Card
682001,2,2023-11-12,2023-11-20,1454248,56,424,7,USD,Credit Card
682002,1,2023-11-12,2023-11-20,1316237,0,1656,6,USD,Cash
682002,2,2023-11-12,2023-11-17,1316237,0,687,1,USD,Credit Card
682002,3,2023-11-12,2023-11-18,1316237,0,951,1,USD,Digital Wallet
682003,1,2023-11-12,2023-11-15,1538797,57,1494,2,USD,Credit Card
682005,1,2023-11-12,2023-11-16,93314,6,1254,4,AUD,Credit Card
682005,2,2023-11-12,2023-11-20,93314,6,597,4,AUD,Credit Card
682005,3,2023-11-12,2023-11-15,93314,6,1662,1,AUD,Credit Card
682005,4,2023-11-12,2023-11-17,93314,6,47,2,AUD,Credit Card
682005,5,2023-11-12,2023-11-13,93314,6,2160,4,AUD,Credit Card
682006,1,2023-11-12,2023-11-17,1279307,45,157,2,USD,Cash
682006,2,2023-11-12,2023-11-14,1279307,45,464,2,USD,Credit Card
682006,3,2023-11-12,2023-11-14,1279307,45,164,6,USD,Credit Card
682007,1,2023-11-12,2023-11-16,1598422,43,98,1,USD,Digital Wallet
682007,2,2023-11-12,2023-11-17,1598422,43,2171,3,USD,Cash
682007,3,2023-11-12,2023-11-19,1598422,43,1766,6,USD,Credit Card
682009,1,2023-11-12,2023-11-16,1233674,54,2369,1,USD,Cash
682009,2,2023-11-12,2023-11-19,1233674,54,993,1,USD,Digital Wallet
682010,1,2023-11-12,2023-11-16,1276079,50,593,6,USD,Credit Card
682010,2,2023-11-12,2023-11-14,1276079,50,1605,2,USD,Credit Card
682010,3,2023-11-12,2023-11-16,1276079,50,1080,1,USD,Credit Card
682010,4,2023-11-12,2023-11-14,1276079,50,110,2,USD,Credit Card
682010,5,2023-11-12,2023-11-20,1276079,50,53,3,USD,Credit Card
682011,1,2023-11-12,2023-11-13,1565847,64,1602,2,USD,Credit Card
682012,1,2023-11-12,2023-11-19,2061513,0,1533,3,USD,Digital Wallet
682013,1,2023-11-12,2023-11-17,1151790,37,1617,3,GBP,Credit Card
682015,1,2023-11-12,2023-11-20,410114,20,1584,3,EUR,Credit Card
682015,2,2023-11-12,2023-11-20,410114,20,1411,1,EUR,Cash
682015,3,2023-11-12,2023-11-16,410114,20,1699,2,EUR,Credit Card
684000,1,2023-11-14,2023-11-16,1083191,38,2476,1,GBP,Credit Card
684000,2,2023-11-14,2023-11-17,1083191,38,991,1,GBP,Credit Card
684001,1,2023-11-14,2023-11-21,717682,28,966,4,EUR,Credit Card
684002,1,2023-11-14,2023-11-22,708287,0,1040,7,EUR,Digital Wallet
684002,2,2023-11-14,2023-11-18,708287,0,121,2,EUR,Credit Card
684002,3,2023-11-14,2023-11-20,708287,0,1063,5,EUR,Cash
684003,1,2023-11-14,2023-11-15,1558588,50,1597,3,USD,Credit Card
684004,1,2023-11-14,2023-11-15,1860591,65,1449,3,USD,Cash
684004,2,2023-11-14,2023-11-17,1860591,65,2109,1,USD,Credit Card
684004,3,2023-11-14,2023-11-16,1860591,65,423,10,USD,Credit Card
684005,1,2023-11-14,2023-11-18,345767,0,1645,5,CAD,Digital Wallet
684005,2,2023-11-14,2023-11-21,345767,0,889,1,CAD,Credit Card
684006,1,2023-11-14,2023-11-16,411596,24,963,2,EUR,Credit Card
684006,2,2023-11-14,2023-11-15,411596,24,2109,1,EUR,Credit Card
684006,3,2023-11-14,2023-11-16,411596,24,1552,5,EUR,Credit Card
684006,4,2023-11-14,2023-11-15,411596,24,114,4,EUR,Digital Wallet
685000,1,2023-11-15,2023-11-17,1313198,43,2432,1,USD,Cash
685000,2,2023-11-15,2023-11-18,1313198,43,1936,1,USD,Credit Card
685001,1,2023-11-15,2023-11-20,1268744,55,1703,2,USD,Digital Wallet
685001,2,2023-11-15,2023-11-18,1268744,55,1644,1,USD,Credit Card
685001,3,2023-11-15,2023-11-18,1268744,55,2154,2,USD,Credit Card
685001,4,2023-11-15,2023-11-20,1268744,55,418,3,USD,Credit Card
685001,5,2023-11-15,2023-11-20,1268744,55,2113,3,USD,Credit Card
685001,6,2023-11-15,2023-11-23,1268744,55,1556,2,USD,Credit Card
685001,7,2023-11-15,2023-11-23,1268744,55,81,4,USD,Credit Card
685002,1,2023-11-15,2023-11-19,971822,36,906,5,GBP,Digital Wallet
685003,1,2023-11-15,2023-11-22,1763642,59,445,2,USD,Credit Card
685003,2,2023-11-15,2023-11-22,1763642,59,1130,3,USD,Credit Card
685003,3,2023-11-15,2023-11-19,1763642,59,662,6,USD,Credit Card
685003,4,2023-11-15,2023-11-18,1763642,59,740,4,USD,Credit Card
685004,1,2023-11-15,2023-11-18,1409340,63,60,1,USD,Credit Card
685004,2,2023-11-15,2023-11-16,1409340,63,1273,3,USD,Credit Card
685004,3,2023-11-15,2023-11-16,1409340,63,104,4,USD,Credit Card
685004,4,2023-11-15,2023-11-22,1409340,63,1650,1,USD,Credit Card
685004,5,2023-11-15,2023-11-19,1409340,63,164,7,USD,Cash
685004,6,2023-11-15,2023-11-21,1409340,63,2498,3,USD,Digital Wallet
685004,7,2023-11-15,2023-11-23,1409340,63,526,3,USD,Credit Card
685005,1,2023-11-15,2023-11-21,985427,37,1596,6,GBP,Credit Card
685005,2,2023-11-15,2023-11-19,985427,37,1053,5,GBP,Credit Card
685005,3,2023-11-15,2023-11-16,985427,37,623,8,GBP,Cash
685005,4,2023-11-15,2023-11-22,985427,37,102,1,GBP,Credit Card
685005,6,2023-11-15,2023-11-22,985427,37,425,5,GBP,Credit Card
685005,7,2023-11-15,2023-11-16,985427,37,2108,1,GBP,Credit Card
685006,1,2023-11-15,2023-11-21,271416,0,1659,1,CAD,Cash
685007,1,2023-11-15,2023-11-17,46917,6,1621,1,AUD,Credit Card
685007,2,2023-11-15,2023-11-17,46917,6,1786,7,AUD,Credit Card
685008,1,2023-11-15,2023-11-16,1401657,59,355,2,USD,Credit Card
685008,2,2023-11-15,2023-11-17,1401657,59,529,5,USD,Credit Card
685008,3,2023-11-15,2023-11-20,1401657,59,168,2,USD,Cash
685008,4,2023-11-15,2023-11-19,1401657,59,658,4,USD,Digital Wallet
686000,1,2023-11-16,2023-11-20,1664155,56,1552,2,USD,Cash
686000,2,2023-11-16,2023-11-17,1664155,56,2095,1,USD,Credit Card
686000,3,2023-11-16,2023-11-19,1664155,56,1652,2,USD,Credit Card
686000,4,2023-11-16,2023-11-24,1664155,56,1710,6,USD,Credit Card
686000,5,2023-11-16,2023-11-22,1664155,56,65,3,USD,Credit Card
686000,6,2023-11-16,2023-11-17,1664155,56,69,1,USD,Digital Wallet
686001,1,2023-11-16,2023-11-18,227116,9,981,1,CAD,Credit Card
686001,2,2023-11-16,2023-11-22,227116,9,2176,2,CAD,Credit Card
686001,3,2023-11-16,2023-11-19,227116,9,65,1,CAD,Digital Wallet
686001,4,2023-11-16,2023-11-18,227116,9,560,1,CAD,Digital Wallet
686002,1,2023-11-16,2023-11-23,1497768,0,2142,2,USD,Credit Card
686003,1,2023-11-16,2023-11-24,1815456,0,2129,3,USD,Credit Card
686003,2,2023-11-16,2023-11-21,1815456,0,1138,2,USD,Credit Card
686003,3,2023-11-16,2023-11-18,1815456,0,460,2,USD,Digital Wallet
686004,1,2023-11-16,2023-11-21,528376,27,1573,3,EUR,Credit Card
686005,1,2023-11-16,2023-11-22,1939321,0,1607,10,USD,Digital Wallet
686005,2,2023-11-16,2023-11-21,1939321,0,1649,3,USD,Credit Card
686008,1,2023-11-16,2023-11-22,1187686,40,1705,1,GBP,Credit Card
686008,2,2023-11-16,2023-11-22,1187686,40,1630,1,GBP,Credit Card
686009,1,2023-11-16,2023-11-22,623256,14,1521,1,EUR,Credit Card
686009,2,2023-11-16,2023-11-22,623256,14,430,8,EUR,Digital Wallet
686009,3,2023-11-16,2023-11-22,623256,14,2509,2,EUR,Credit Card
686010,1,2023-11-16,2023-11-18,1410514,53,207,1,USD,Credit Card
686010,2,2023-11-16,2023-11-22,1410514,53,118,9,USD,Credit Card
686011,1,2023-11-16,2023-11-18,405745,22,1581,3,EUR,Cash
686011,2,2023-11-16,2023-11-22,405745,22,2110,3,EUR,Credit Card
686011,3,2023-11-16,2023-11-21,405745,22,993,2,EUR,Digital Wallet
687000,1,2023-11-17,2023-11-24,1114100,0,428,9,GBP,Credit Card
687000,2,2023-11-17,2023-11-23,1114100,0,236,4,GBP,Credit Card
687000,3,2023-11-17,2023-11-20,1114100,0,54,8,GBP,Credit Card
687001,1,2023-11-17,2023-11-23,1971983,50,2040,3,USD,Credit Card
687001,2,2023-11-17,2023-11-23,1971983,50,161,5,USD,Credit Card
687001,3,2023-11-17,2023-11-22,1971983,50,471,4,USD,Digital Wallet
687001,4,2023-11-17,2023-11-25,1971983,50,446,6,USD,Credit Card
687002,1,2023-11-17,2023-11-21,1436124,66,25,1,USD,Credit Card
687003,1,2023-11-17,2023-11-22,1829007,0,436,2,USD,Credit Card
687003,2,2023-11-17,2023-11-20,1829007,0,2128,4,USD,Credit Card
687004,1,2023-11-17,2023-11-21,559221,24,441,3,EUR,Cash
687004,2,2023-11-17,2023-11-18,559221,24,1603,8,EUR,Cash
687004,3,2023-11-17,2023-11-18,559221,24,75,1,EUR,Credit Card
687004,4,2023-11-17,2023-11-25,559221,24,82,3,EUR,Credit Card
687006,1,2023-11-17,2023-11-20,1325805,61,1153,2,USD,Credit Card
687006,2,2023-11-17,2023-11-22,1325805,61,1617,3,USD,Credit Card
687007,1,2023-11-17,2023-11-19,1069338,40,1578,2,GBP,Credit Card
687007,2,2023-11-17,2023-11-20,1069338,40,1022,3,GBP,Cash
687007,3,2023-11-17,2023-11-24,1069338,40,1985,1,GBP,Credit Card
687007,4,2023-11-17,2023-11-21,1069338,40,2102,8,GBP,Credit Card
687008,1,2023-11-17,2023-11-21,2056831,44,334,4,USD,Credit Card
687008,2,2023-11-17,2023-11-23,2056831,44,1912,2,USD,Credit Card
687008,3,2023-11-17,2023-11-18,2056831,44,186,1,USD,Credit Card
687008,4,2023-11-17,2023-11-25,2056831,44,1669,3,USD,Credit Card
687009,1,2023-11-17,2023-11-21,1434399,61,2511,1,USD,Digital Wallet
687009,2,2023-11-17,2023-11-20,1434399,61,548,6,USD,Credit Card
687009,3,2023-11-17,2023-11-21,1434399,61,74,7,USD,Credit Card
687010,1,2023-11-17,2023-11-25,1208003,44,153,7,USD,Cash
687010,2,2023-11-17,2023-11-25,1208003,44,162,2,USD,Cash
687011,1,2023-11-17,2023-11-25,1373708,55,45,4,USD,Credit Card
687011,3,2023-11-17,2023-11-20,1373708,55,2375,4,USD,Credit Card
687012,1,2023-11-17,2023-11-19,1603545,0,1544,3,USD,Cash
687012,2,2023-11-17,2023-11-23,1603545,0,2515,1,USD,Credit Card
688000,1,2023-11-18,2023-11-19,1359483,0,1651,2,USD,Credit Card
688000,2,2023-11-18,2023-11-22,1359483,0,132,5,USD,Credit Card
688000,3,2023-11-18,2023-11-21,1359483,0,84,7,USD,Digital Wallet
688000,4,2023-11-18,2023-11-23,1359483,0,1616,3,USD,Credit Card
688000,5,2023-11-18,2023-11-19,1359483,0,1481,1,USD,Credit Card
688000,6,2023-11-18,2023-11-20,1359483,0,1664,2,USD,Credit Card
688003,1,2023-11-18,2023-11-21,1634380,61,1345,3,USD,Digital Wallet
688003,2,2023-11-18,2023-11-25,1634380,61,1406,3,USD,Credit Card
688004,1,2023-11-18,2023-11-25,1947939,56,2155,8,USD,Cash
688007,1,2023-11-18,2023-11-24,988697,41,74,1,GBP,Credit Card
688008,1,2023-11-18,2023-11-24,1969736,47,1412,6,USD,Credit Card
688008,2,2023-11-18,2023-11-20,1969736,47,158,3,USD,Cash
688008,3,2023-11-18,2023-11-20,1969736,47,1815,1,USD,Credit Card
688008,4,2023-11-18,2023-11-24,1969736,47,1277,4,USD,Digital Wallet
689000,1,2023-11-19,2023-11-23,1277723,54,493,8,USD,Cash
689001,1,2023-11-19,2023-11-23,1299894,66,736,8,USD,Digital Wallet
689001,2,2023-11-19,2023-11-22,1299894,66,1351,1,USD,Cash
689003,1,2023-11-19,2023-11-24,2012901,45,116,7,USD,Digital Wallet
689004,1,2023-11-19,2023-11-22,735657,28,1610,1,EUR,Credit Card
689005,1,2023-11-19,2023-11-24,418893,23,1933,1,EUR,Credit Card
689005,2,2023-11-19,2023-11-21,418893,23,78,6,EUR,Credit Card
689005,3,2023-11-19,2023-11-20,418893,23,1036,1,EUR,Credit Card
689006,1,2023-11-19,2023-11-22,1248847,59,1571,1,USD,Cash
689006,2,2023-11-19,2023-11-22,1248847,59,109,1,USD,Credit Card
689006,3,2023-11-19,2023-11-24,1248847,59,1972,2,USD,Credit Card
689006,4,2023-11-19,2023-11-27,1248847,59,418,3,USD,Cash
689007,1,2023-11-19,2023-11-21,978532,37,203,3,GBP,Digital Wallet
689008,1,2023-11-19,2023-11-21,769587,28,2497,9,EUR,Cash
689009,1,2023-11-19,2023-11-26,21203,5,1129,2,AUD,Cash
689010,1,2023-11-19,2023-11-27,964064,41,2489,1,GBP,Credit Card
689011,1,2023-11-19,2023-11-24,910717,36,2089,1,GBP,Digital Wallet
689011,2,2023-11-19,2023-11-21,910717,36,1466,3,GBP,Credit Card
689011,3,2023-11-19,2023-11-27,910717,36,169,3,GBP,Digital Wallet
689013,1,2023-11-19,2023-11-25,229838,8,2183,1,CAD,Credit Card
689015,1,2023-11-19,2023-11-27,1210105,51,380,1,USD,Cash
690000,1,2023-11-20,2023-11-24,784331,28,2419,1,EUR,Credit Card
690000,2,2023-11-20,2023-11-27,784331,28,327,3,EUR,Credit Card
690000,3,2023-11-20,2023-11-26,784331,28,1171,2,EUR,Cash
690000,4,2023-11-20,2023-11-21,784331,28,2085,1,EUR,Cash
690000,5,2023-11-20,2023-11-23,784331,28,62,4,EUR,Digital Wallet
690000,6,2023-11-20,2023-11-27,784331,28,206,2,EUR,Credit Card
691000,1,2023-11-21,2023-11-22,1942015,0,2450,2,USD,Credit Card
691000,2,2023-11-21,2023-11-24,1942015,0,972,1,USD,Credit Card
691001,1,2023-11-21,2023-11-25,796191,30,1764,3,EUR,Credit Card
691002,1,2023-11-21,2023-11-29,1613362,0,1454,5,USD,Credit Card
691002,2,2023-11-21,2023-11-23,1613362,0,101,1,USD,Cash
691003,1,2023-11-21,2023-11-27,1819014,43,12,2,USD,Credit Card
691004,1,2023-11-21,2023-11-26,536215,24,183,1,EUR,Cash
691005,1,2023-11-21,2023-11-27,399805,9,417,2,CAD,Credit Card
691005,2,2023-11-21,2023-11-25,399805,9,319,1,CAD,Credit Card
691005,3,2023-11-21,2023-11-22,399805,9,1351,1,CAD,Credit Card
691006,1,2023-11-21,2023-11-26,858132,34,1261,3,EUR,Cash
691006,2,2023-11-21,2023-11-23,858132,34,1388,8,EUR,Cash
691006,3,2023-11-21,2023-11-25,858132,34,3,7,EUR,Credit Card
692000,1,2023-11-22,2023-11-27,1998305,66,2486,1,USD,Credit Card
692000,2,2023-11-22,2023-11-26,1998305,66,2104,1,USD,Credit Card
692000,3,2023-11-22,2023-11-30,1998305,66,1466,5,USD,Cash
692000,4,2023-11-22,2023-11-26,1998305,66,519,9,USD,Cash
692002,1,2023-11-22,2023-11-24,1600965,50,1077,1,USD,Credit Card
692002,2,2023-11-22,2023-11-29,1600965,50,1580,1,USD,Credit Card
692002,3,2023-11-22,2023-11-25,1600965,50,2156,3,USD,Credit Card
692002,4,2023-11-22,2023-11-27,1600965,50,732,3,USD,Credit Card
692002,5,2023-11-22,2023-11-30,1600965,50,1941,6,USD,Credit Card
692003,1,2023-11-22,2023-11-24,1601387,50,2064,1,USD,Credit Card
692004,1,2023-11-22,2023-11-26,2042548,0,2144,1,USD,Credit Card
692004,2,2023-11-22,2023-11-30,2042548,0,1658,2,USD,Credit Card
692004,3,2023-11-22,2023-11-24,2042548,0,43,3,USD,Credit Card
692005,1,2023-11-22,2023-11-29,539789,19,2222,2,EUR,Credit Card
692005,2,2023-11-22,2023-11-30,539789,19,874,8,EUR,Credit Card
692005,3,2023-11-22,2023-11-30,539789,19,1826,4,EUR,Credit Card
692006,1,2023-11-22,2023-11-25,1991913,0,557,3,USD,Credit Card
692006,2,2023-11-22,2023-11-28,1991913,0,1447,1,USD,Credit Card
692007,1,2023-11-22,2023-11-27,914878,38,181,1,GBP,Cash
692007,2,2023-11-22,2023-11-25,914878,38,2105,3,GBP,Digital Wallet
692007,3,2023-11-22,2023-11-23,914878,38,91,1,GBP,Credit Card
692008,1,2023-11-22,2023-11-27,942659,0,444,7,GBP,Credit Card
692008,2,2023-11-22,2023-11-25,942659,0,1138,4,GBP,Digital Wallet
692008,3,2023-11-22,2023-11-26,942659,0,1627,3,GBP,Digital Wallet
692008,4,2023-11-22,2023-11-27,942659,0,431,1,GBP,Credit Card
692008,5,2023-11-22,2023-11-27,942659,0,1461,9,GBP,Credit Card
693000,1,2023-11-23,2023-11-25,1163087,37,1097,2,GBP,Cash
693000,2,2023-11-23,2023-11-27,1163087,37,440,4,GBP,Credit Card
693001,1,2023-11-23,2023-11-24,1228783,66,428,2,USD,Digital Wallet
693001,2,2023-11-23,2023-11-29,1228783,66,424,3,USD,Credit Card
693001,3,2023-11-23,2023-12-01,1228783,66,120,1,USD,Digital Wallet
693002,1,2023-11-23,2023-11-30,497679,19,2087,1,EUR,Credit Card
693003,1,2023-11-23,2023-11-26,1335146,0,2092,2,USD,Credit Card
693003,2,2023-11-23,2023-11-25,1335146,0,152,1,USD,Digital Wallet
693003,3,2023-11-23,2023-11-26,1335146,0,1484,8,USD,Credit Card
693005,1,2023-11-23,2023-11-24,1141428,0,1494,2,GBP,Credit Card
693006,1,2023-11-23,2023-12-01,203076,9,58,2,CAD,Digital Wallet
693007,1,2023-11-23,2023-11-24,54089,0,1788,1,AUD,Credit Card
693007,2,2023-11-23,2023-11-28,54089,0,2368,1,AUD,Credit Card
693007,3,2023-11-23,2023-11-30,54089,0,1502,2,AUD,Credit Card
693007,4,2023-11-23,2023-11-24,54089,0,2116,8,AUD,Credit Card
693008,1,2023-11-23,2023-11-26,1427357,45,94,4,USD,Cash
693008,2,2023-11-23,2023-11-27,1427357,45,1441,6,USD,Digital Wallet
693008,3,2023-11-23,2023-11-27,1427357,45,135,3,USD,Credit Card
693008,4,2023-11-23,2023-11-28,1427357,45,45,1,USD,Credit Card
693008,6,2023-11-23,2023-11-29,1427357,45,1640,1,USD,Credit Card
693009,1,2023-11-23,2023-11-26,2020722,45,1095,1,USD,Cash
694000,1,2023-11-24,2023-11-27,1980048,56,1620,1,USD,Cash
694001,1,2023-11-24,2023-11-25,204502,8,30,2,CAD,Digital Wallet
694002,1,2023-11-24,2023-12-01,1784345,47,1433,1,USD,Digital Wallet
694002,2,2023-11-24,2023-11-27,1784345,47,486,1,USD,Credit Card
694002,3,2023-11-24,2023-11-26,1784345,47,434,8,USD,Credit Card
694002,4,2023-11-24,2023-11-30,1784345,47,53,1,USD,Credit Card
694002,5,2023-11-24,2023-11-25,1784345,47,445,4,USD,Credit Card
694002,6,2023-11-24,2023-11-26,1784345,47,1667,6,USD,Credit Card
694003,1,2023-11-24,2023-11-29,243209,10,2052,1,CAD,Digital Wallet
694004,1,2023-11-24,2023-11-28,386552,10,1604,4,CAD,Credit Card
694005,1,2023-11-24,2023-11-29,1911080,45,2377,2,USD,Credit Card
694005,2,2023-11-24,2023-11-28,1911080,45,1698,1,USD,Credit Card
694006,1,2023-11-24,2023-11-29,1508230,53,2036,8,USD,Cash
694007,1,2023-11-24,2023-11-27,435755,24,101,1,EUR,Credit Card
694007,2,2023-11-24,2023-11-26,435755,24,1385,4,EUR,Credit Card
694007,3,2023-11-24,2023-11-28,435755,24,1608,4,EUR,Credit Card
694009,1,2023-11-24,2023-11-25,1391057,0,1572,2,USD,Digital Wallet
694009,2,2023-11-24,2023-11-26,1391057,0,671,3,USD,Credit Card
694010,1,2023-11-24,2023-11-25,1818102,55,2033,4,USD,Digital Wallet
694010,2,2023-11-24,2023-11-26,1818102,55,1877,7,USD,Credit Card
694010,3,2023-11-24,2023-11-26,1818102,55,1486,1,USD,Digital Wallet
694010,4,2023-11-24,2023-11-29,1818102,55,92,3,USD,Digital Wallet
694011,1,2023-11-24,2023-11-28,2025955,65,1631,1,USD,Credit Card
694011,2,2023-11-24,2023-11-28,2025955,65,50,1,USD,Credit Card
694012,1,2023-11-24,2023-12-01,1147519,40,421,2,GBP,Credit Card
694012,2,2023-11-24,2023-11-26,1147519,40,2012,5,GBP,Cash
694012,3,2023-11-24,2023-11-27,1147519,40,62,2,GBP,Credit Card
695001,1,2023-11-25,2023-11-28,530592,24,2128,3,EUR,Credit Card
695001,2,2023-11-25,2023-11-26,530592,24,381,3,EUR,Credit Card
695001,3,2023-11-25,2023-11-26,530592,24,1594,2,EUR,Cash
695002,1,2023-11-25,2023-11-30,326510,10,101,2,CAD,Credit Card
695002,2,2023-11-25,2023-11-27,326510,10,2099,1,CAD,Credit Card
695002,3,2023-11-25,2023-11-26,326510,10,1461,2,CAD,Credit Card
695003,1,2023-11-25,2023-11-26,486020,20,1585,1,EUR,Credit Card
695003,2,2023-11-25,2023-12-01,486020,20,545,2,EUR,Credit Card
